id,label,text,clean_text,cl_data
3059,0,ಯಪ್ಪಾ ನನ್ನ ಒಂದು ಕಾಮೆಂಟ್ 3ಕೆ ಲೈಕ್ ತಗೊಳ್ಳುತ್ತೆ.. ಆದರೆ ನನ್ನಂತ ಸಾಮಾನ್ಯ ಯೂಟ್ಯೂಬ್ ಚಾನಲ್ 3ಕೆ ಫಾಲೋವರ್ಸ್ ಮಾಡೋಕೆ ಕಷ್ಟ ಪಡ್ತಿದ್ದಿನಿ.. ನನ್ನ ಚಾನಲ್ ಅಭಿವೃದ್ದಿ ಮಾಡ್ತೀರಾ??,ಯಪ್ಪಾ ನನ್ನ ಒಂದು ಕಾಮೆಂಟ್ ಕೆ ಲೈಕ್ ತಗೊಳ್ಳುತ್ತೆ ಆದರೆ ನನ್ನಂತ ಸಾಮಾನ್ಯ ಯೂಟ್ಯೂಬ್ ಚಾನಲ್ ಕೆ ಫಾಲೋವರ್ಸ್ ಮಾಡೋಕೆ ಕಷ್ಟ ಪಡ್ತಿದ್ದಿನಿ ನನ್ನ ಚಾನಲ್ ಅಭಿವೃದ್ದಿ ಮಾಡ್ತೀರಾ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1"
3060,1,Hands up kannada Na thu ninna,Hands up kannada Na thu ninna,"1,1,1,3,3,3,3,3,9,9,9,9,1,1,1,3,3,1,1,1,1,1,4,4,4,4,2,1,1"
3061,0,Bazaar annodu kannada padana guru?,Bazaar annodu kannada padana guru,"1,5,5,5,5,5,1,1,1,1,1,1,4,4,2,4,4,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1"
3062,0,hands up english alva,hands up english alva,"1,1,1,3,3,3,3,3,1,1,1,1,1,5,5,5,5,5,5,1,1"
3063,0,KEERTHAN KUMAR ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು,KEERTHAN KUMAR ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು,"3,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3"
3064,0,Legit gaming ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು,Legit gaming ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು,"1,2,1,1,1,1,3,3,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1"
3065,0,Manju Manju ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು,Manju Manju ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು,"1,9,9,9,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1"
3066,1,ಯಾರೆಲ್ಲ ಡಿಸ್ಲೈಕ್ ಮಾಡಿದ್ದಾರೆ ಅವರೆಲ್ಲ ರಶ್ಮಿಕ ಮಂದಣ್ಣ ಅವರ ಫ್ಯಾನ್ಸ್ ಇರ್ಬೊದು    nಪಾಪ ಉರಿತಾ ಇದೆ🤣..ನಮ್ಮ ತುಳುನಾಡಿನ ಪ್ರತಿಭೆನ ನೋಡಿ...,ಯಾರೆಲ್ಲ ಡಿಸ್ಲೈಕ್ ಮಾಡಿದ್ದಾರೆ ಅವರೆಲ್ಲ ರಶ್ಮಿಕ ಮಂದಣ್ಣ ಅವರ ಫ್ಯಾನ್ಸ್ ಇರ್ಬೊದು nಪಾಪ ಉರಿತಾ ಇದೆ ನಮ್ಮ ತುಳುನಾಡಿನ ಪ್ರತಿಭೆನ ನೋಡಿ,"1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1"
3067,0,Kannada nadu only,Kannada nadu only,"5,5,5,1,1,1,3,3,1,1,1,3,3,1,1,1,5"
3068,0,@Madhu Madhu hello bro navu tulunad navru tulu namma matru bashe aste abhimana kannada bashe melu ide,Madhu Madhu hello bro navu tulunad navru tulu namma matru bashe aste abhimana kannada bashe melu ide,"1,2,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,1,6,6,6,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,2,2,4,4,4,4,2,1,1,1,2,1,1,4,4,4,1,1,1,2,4,4,1,1,1,2,1,2,2,2,4,4,4,1,1,1,5,5,5,5,1"
3069,0,@Prasad Raj tulunad and kannada bashe meli abhimana super guru,Prasad Raj tulunad and kannada bashe meli abhimana super guru,"3,3,9,9,9,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,2,1,2,2,2,4,4,4,1,1,1,2,1,2,1,1,4,4,4,1,1,1,2,18,18,18,18,18,3,3,3,3"
3070,0,Olle kannada song anthane helbahudhu,Olle kannada song anthane helbahudhu,"1,1,1,4,4,2,4,4,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,4,4,2"
3071,0,ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,"1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
3072,0,NkN  ಬೆಂಕಿ   song guru,NkN ಬೆಂಕಿ song guru,"1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,6,3,3,3,6,2,2,1"
3073,0,All industries are going hands up.. 27kke avanu bandaga,All industries are going hands up kke avanu bandaga,"4,1,1,1,1,1,3,3,3,3,3,1,3,3,1,3,6,6,6,2,1,2,1,1,1,1,2,1,1,2,4,4,4,20,20,20,20,20,20,5,5,5,1,1,1,1,1,4,2,4,4"
3074,0,ಮೆಲ್ಲನೆ ನಶೆ ಎರಿಸೊ ಹಾಡು,ಮೆಲ್ಲನೆ ನಶೆ ಎರಿಸೊ ಹಾಡು,"1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2"
3075,0,En music guru,En music guru,"1,1,3,3,3,3,6,6,6,6,2,2,1"
3076,1,Remake mado herogaliginthanE thara swamake madoru bekunNam industry genRemake yella wastenSwamke is best,Remake mado herogaliginthanE thara swamake madoru bekunNam industry genRemake yella wastenSwamke is best,"3,3,1,3,3,3,3,1,1,1,1,1,1,3,3,3,1,1,1,4,4,4,1,2,1,2,1,1,1,1,1,3,12,12,12,2,3,3,1,3,3,3,3,1,1,1,1,2,4,4,2,2,1,2,1,1,1,1,3,3,1,1,3,3,6,2,1,2,2,1,1,1,1,1,8,8,8,4,8,8,8,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,3"
3077,0,ಸಾಹಿತ್ಯ ತುಂಬಾ ಚನ್ನಾಗಿದೆ. Dance ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ. Bgm ಕೂಡ ಚನ್ನಾಗಿದೆ..,ಸಾಹಿತ್ಯ ತುಂಬಾ ಚನ್ನಾಗಿದೆ Dance ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ Bgm ಕೂಡ ಚನ್ನಾಗಿದೆ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
3078,1,ಕೇಳಿ ಕಾದಿರುವ ಬಾಂಧವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ,ಕೇಳಿ ಕಾದಿರುವ ಬಾಂಧವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1"
3079,0,Yaradru sahitya haktara anta nodtidd,Yaradru sahitya haktara anta nodtidd,"10,10,10,20,20,20,4,4,2,6,6,6,6,3,3,1,1,8,8,4,4,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1"
3080,0,Bro nan kade enda nimg gondhu salam.,Bro nan kade enda nimg gondhu salam,"1,2,1,2,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,4,4,2,4,1,1,1"
3081,1,entha song gu dislike madidare ala broo,entha song gu dislike madidare ala broo,"1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,15,15,15,15,15,15,15,15,15,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2"
3082,0,600 ನೆ ಲೈಕ್ ನನ್ನದೇ,ನೆ ಲೈಕ್ ನನ್ನದೇ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
3083,0,ಸಾಹಿತ್ಯ ಓದಿ ಹಾಡು ಕೇಳಿ ಆನಂದಿಸಿ.,ಸಾಹಿತ್ಯ ಓದಿ ಹಾಡು ಕೇಳಿ ಆನಂದಿಸಿ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
3084,1,Ninige bere kelsa ilvaa madoke,Ninige bere kelsa ilvaa madoke,"1,1,1,2,1,1,1,3,3,3,3,3,6,6,6,6,6,1,1,1,3,3,3,3,3,3,3,6,2,1"
3085,0,Kaytidde bro Yarana  lyrics aktara anta 🥰🥰tq,Kaytidde bro Yarana lyrics aktara anta tq,"5,5,5,1,1,1,1,4,4,2,2,8,8,8,8,8,8,1,1,1,1,3,3,3,3,3,12,12,12,4,4,2,4,1,1,1,1,1,1,1,5"
3086,0,Actually idu idu chanagirodu,Actually idu idu chanagirodu,"1,2,6,3,3,1,1,3,3,3,1,3,3,3,1,3,3,3,1,1,1,4,2,1,2,1,2,1"
3087,0,What a music ... nWhat a lyric...nWhat a choreography.... nWhat a camera working......nTotally awesome ... nನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... nಅಜನೀಶ್ ಗುರುಗಳೇ ನಿಮಗೊಂದು ಸಲಾಂ...nರಕ್ಷಿತ್ ಶೆಟ್ರೆ ಒಳ್ಳೇದಾಗಲಿ ..nಮೂರು ವರ್ಷ ಪಟ್ಟ ಶ್ರಮ ಫಲಕೊಡುವಂತಾಗಲಿ..... All the best to you sir,What a music nWhat a lyric nWhat a choreography nWhat a camera working nTotally awesome nನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ nಅಜನೀಶ್ ಗುರುಗಳೇ ನಿಮಗೊಂದು ಸಲಾಂ nರಕ್ಷಿತ್ ಶೆಟ್ರೆ ಒಳ್ಳೇದಾಗಲಿ nಮೂರು ವರ್ಷ ಪಟ್ಟ ಶ್ರಮ ಫಲಕೊಡುವಂತಾಗಲಿ All the best to you sir,"4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,3,3,3,3,3,6,6,6,2,6,6,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,6,6,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,2,4,4,4,4,2,2,2"
3088,0,ಅವರ ಇಚ್ಛೆಯಂತೆ 300 ಕೋಟಿಗೂ ಮೀರಿ ಕಲೆಕ್ಷನ್ ಮಾಡಲಿ,ಅವರ ಇಚ್ಛೆಯಂತೆ ಕೋಟಿಗೂ ಮೀರಿ ಕಲೆಕ್ಷನ್ ಮಾಡಲಿ,"1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1"
3089,0,#ಇದು ಚರಿತ್ರೆ ಸ್ರೃಷ್ಟಿಸುವ ಅವತಾರ nBaground music 🤺🤘,ಇದು ಚರಿತ್ರೆ ಸ್ರೃಷ್ಟಿಸುವ ಅವತಾರ nBaground music,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,3,3,3,3"
3090,0,ಯುದ್ಧ ಮಾಡಬೇಕು  ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ nAnd recently we can relate it to priyankareddycase,ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ nAnd recently we can relate it to priyankareddycase,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,1,3,3,1,1,1,2,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,6,6,6,6,2,1,1,1,6,6,6,2,1"
3091,0,en music guru,en music guru,"1,1,1,1,3,3,6,6,6,3,3,3,3"
3092,0,Trending list gaagi wait maadtiror like,Trending list gaagi wait maadtiror like,"4,2,1,1,1,1,1,1,1,1,4,2,12,12,3,3,6,2,1,2,4,4,2,4,4,8,8,8,1,1,3,3,3,3,1,1,4,2,4"
3093,0,ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೋ ಅವತಾರ...,ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೋ ಅವತಾರ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1"
3094,0,ಅದ್ಭುತವಾದ ಹಾಡುnಹಿನ್ನಲೆ ಸಂಗೀತ ಇನ್ನೂ ಅದ್ಭುತ..,ಅದ್ಭುತವಾದ ಹಾಡುnಹಿನ್ನಲೆ ಸಂಗೀತ ಇನ್ನೂ ಅದ್ಭುತ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1"
3095,0,ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.....ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು...ಉಳಿದವರು ಕಂಡಂತೆ..ಕಿರಿಕಪಾರ್ಟಿ..ಅಕಿರ..ರಂಗಿತರಂಗ..ಬೆಲ್ ಬಾಟಮ್...ಪಡ್ಡೆಹುಲಿ...ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ...ವಾಸು...nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್,ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು ಉಳಿದವರು ಕಂಡಂತೆ ಕಿರಿಕಪಾರ್ಟಿ ಅಕಿರ ರಂಗಿತರಂಗ ಬೆಲ್ ಬಾಟಮ್ ಪಡ್ಡೆಹುಲಿ ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ ವಾಸು nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್,"1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1"
3096,0,ಕೆಲವರು ಡಿಬಾಸ್ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಯಶ್ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಕಿಚ್ಚ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಪುನೀತ್ ಬಾಸ್ ಅಂತಾರೆnಇನ್ನೂ ಕೆಲವರು ಶಿವಣ್ಣ ಬಾಸ್ ಅಂತಾರೆnಆದರೆ ಅವರೆಲ್ಲರೂ ಅವನಿಗಾಗಿ ಕಾಯ್ತಾಇದಾರೆnಯಾರ್ ಅವನು  nಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,ಕೆಲವರು ಡಿಬಾಸ್ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಯಶ್ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಕಿಚ್ಚ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಪುನೀತ್ ಬಾಸ್ ಅಂತಾರೆnಇನ್ನೂ ಕೆಲವರು ಶಿವಣ್ಣ ಬಾಸ್ ಅಂತಾರೆnಆದರೆ ಅವರೆಲ್ಲರೂ ಅವನಿಗಾಗಿ ಕಾಯ್ತಾಇದಾರೆnಯಾರ್ ಅವನು nಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,"1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2"
3097,1,Guru kiccha matte puneet matte Shivanna boss anta yaaru annala guru,Guru kiccha matte puneet matte Shivanna boss anta yaaru annala guru,"1,3,3,3,3,9,9,9,18,18,18,18,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,10,10,5,5,5,1,1,1,3,3,3,3,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,3,3,6,2,2,1"
3098,0,Puneet ge  power star sari shivannange hyatrik sari,Puneet ge power star sari shivannange hyatrik sari,"2,2,2,1,1,1,1,2,1,1,1,1,3,3,3,6,2,1,1,1,1,2,2,2,2,2,2,12,12,12,12,12,4,2,4,2,1,1,1,3,3,3,12,12,12,12,2,2,2,2"
3099,1,@Abhilash Gowda neen anbeda bidolo,Abhilash Gowda neen anbeda bidolo,"1,1,1,1,1,3,3,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1"
3100,0,Yuddha maadabeku oodabaaradu katukara mundhe Bhagavadgeethe.. Great lines!,Yuddha maadabeku oodabaaradu katukara mundhe Bhagavadgeethe Great lines,"1,1,1,1,1,18,18,18,18,18,18,18,3,3,3,3,3,1,3,3,3,3,3,30,30,30,30,10,10,10,10,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,16,16,16,16,16,4,2,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,3,3"
3101,0,Nimma Narayana na avathara Charithre Srustisali..... Olledagali,Nimma Narayana na avathara Charithre Srustisali Olledagali,"1,1,1,3,3,3,3,3,3,6,6,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,3,18,18,18,18,18,18,18,1,1,1,5,5,5,5,5,1,1"
3102,0,Idu charitre srushtiso avatara nice,Idu charitre srushtiso avatara nice,"1,1,4,4,2,2,2,2,4,4,2,4,4,2,2,2,2,1,2,1,2,1,2,2,1,1,1,3,6,6,6,6,6,2,1"
3103,0,Flair gun  ge hondu like,Flair gun ge hondu like,"1,1,6,6,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
3104,1,Super song .......But movie realise agi 1 week adamele bidabekithu.......,Super song But movie realise agi week adamele bidabekithu,"6,3,6,6,6,6,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,2,4,4,1,4,2,6,6,6,3,3,3,3,3,3,3,3,3,1,1,1,1,1,18,18,18,18,18,18,18,18,18,18,6,6,6"
3105,0,ASN movie na 1st day 1st show nodoru like maadi,ASN movie na st day st show nodoru like maadi,"24,24,1,1,1,6,6,6,3,3,1,1,1,2,1,1,1,3,6,6,2,4,4,2,6,3,3,3,1,1,1,1,2,1,1,1,4,2,4,4,12,24,24,24,24"
3106,0,1st ಶೋ ಅಷ್ಟೆ ಅಲ್ಲ,st ಶೋ ಅಷ್ಟೆ ಅಲ್ಲ,"2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2"
